Tip_Label,In,Aq,Vt,Ca,Ne,Fr,SETe,Herb,TrophicLevel,TrophicNiche,ForagingNiche,BLFamilyLatin,final_family
Rougetius_rougetii,10,40,0,0,0,0,0,50,Omnivore,Omnivore,NA,Rallidae,Rallidae
Rowettia_goughensis,40,0,0,10,0,20,30,0,Omnivore,Omnivore,NA,Emberizidae,Thraupidae
Rukia_longirostra,50,0,0,0,10,30,10,0,Omnivore,Omnivore,NA,Zosteropidae,Zosteropidae
Rukia_ruki,50,0,0,0,10,30,10,0,Omnivore,Omnivore,NA,Zosteropidae,Zosteropidae
Rupicola_peruvianus,20,0,10,0,0,70,0,0,Herbivore,Frugivore,Generalist,Cotingidae,Cotingidae
Rupicola_rupicola,20,0,10,0,0,70,0,0,Herbivore,Frugivore,Generalist,Cotingidae,Cotingidae
Ruwenzorornis_johnstoni,10,0,0,0,0,80,0,10,Herbivore,Frugivore,Fugivore glean,Musophagidae,Musophagidae
Rynchops_albicollis,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic aerial,Laridae,Laridae
Rynchops_flavirostris,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic aerial,Laridae,Laridae
Rynchops_niger,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic aerial,Laridae,Laridae
Sagittarius_serpentarius,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore ground,Accipitridae,Sagittariidae
Sakesphorus_bernardi,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Sakesphorus_canadensis,80,0,10,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Sakesphorus_cristatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Sakesphorus_luctuosus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Sakesphorus_melanonotus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Sakesphorus_melanothorax,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Salpinctes_obsoletus,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Troglodytidae,Troglodytidae
Salpornis_spilonotus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Certhiidae,Certhiidae
Saltator_albicollis,10,0,0,0,0,60,0,30,Herbivore,Frugivore,Fugivore glean,Cardinalidae,Thraupidae
Saltator_atriceps,20,0,0,0,0,30,30,20,Herbivore,Omnivore,NA,Cardinalidae,Thraupidae
Saltator_atricollis,10,0,0,0,0,10,60,20,Herbivore,Granivore,Granivore arboreal,Cardinalidae,Thraupidae
Saltator_atripennis,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Cardinalidae,Thraupidae
Saltator_aurantiirostris,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore arboreal,Cardinalidae,Thraupidae
Saltator_cinctus,0,0,0,0,0,60,30,10,Herbivore,Frugivore,Fugivore glean,Cardinalidae,Thraupidae
Saltator_coerulescens,20,0,0,0,0,30,30,20,Herbivore,Omnivore,NA,Cardinalidae,Thraupidae
Saltator_fuliginosus,60,0,0,0,10,30,0,0,Omnivore,Invertivore,Invertivore glean arboreal,Cardinalidae,Thraupidae
Saltator_grossus,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Cardinalidae,Thraupidae
Saltator_maxillosus,10,0,0,0,0,20,0,70,Herbivore,Herbivore terrestrial,Herbivore arboreal,Cardinalidae,Thraupidae
Saltator_maximus,20,0,0,0,0,60,10,10,Herbivore,Frugivore,Fugivore glean,Cardinalidae,Thraupidae
Saltator_nigriceps,60,0,0,0,10,30,0,0,Omnivore,Invertivore,Invertivore glean arboreal,Cardinalidae,Thraupidae
Saltator_orenocensis,10,0,0,0,30,30,0,30,Herbivore,Omnivore,NA,Cardinalidae,Thraupidae
Saltator_rufiventris,20,0,0,0,0,60,20,0,Herbivore,Frugivore,Fugivore glean,Cardinalidae,Thraupidae
Saltator_similis,60,0,0,0,10,10,10,10,Omnivore,Invertivore,Invertivore glean arboreal,Cardinalidae,Thraupidae
Saltator_striatipectus,40,0,0,0,0,20,20,20,Omnivore,Omnivore,NA,Cardinalidae,Thraupidae
Saltatricula_multicolor,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Thraupidae
Salvadorina_waigiuensis,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Anatidae,Anatidae
Sapayoa_aenigma,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Sapayoaidae,Sapayoidae
Sappho_sparganura,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Sarcogyps_calvus,0,0,0,100,0,0,0,0,Scavenger,Scavenger,Scavenger ground,Accipitridae,Accipitridae
Sarcops_calvus,50,0,0,0,10,40,0,0,Omnivore,Omnivore,NA,Sturnidae,Sturnidae
Sarcoramphus_papa,0,0,0,100,0,0,0,0,Scavenger,Scavenger,Scavenger ground,Cathartidae,Cathartidae
Sarkidiornis_melanotos,0,20,0,0,0,0,0,80,Herbivore,Herbivore aquatic,Generalist,Anatidae,Anatidae
Saroglossa_aurata,20,0,0,0,20,60,0,0,Herbivore,Frugivore,Fugivore glean,Sturnidae,Sturnidae
Saroglossa_spiloptera,30,0,0,0,30,40,0,0,Herbivore,Omnivore,NA,Sturnidae,Sturnidae
Sarothrura_affinis,50,10,0,0,0,0,20,20,Omnivore,Omnivore,NA,Rallidae,Sarothruridae
Sarothrura_ayresi,0,50,0,0,0,0,0,50,Omnivore,Omnivore,NA,Rallidae,Sarothruridae
Sarothrura_boehmi,20,30,0,0,0,0,0,50,Omnivore,Omnivore,NA,Rallidae,Sarothruridae
Sarothrura_elegans,70,20,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore ground,Rallidae,Sarothruridae
Sarothrura_insularis,40,20,0,0,0,0,0,40,Omnivore,Omnivore,NA,Rallidae,Sarothruridae
Sarothrura_lugens,20,40,0,0,0,0,0,40,Omnivore,Omnivore,NA,Rallidae,Sarothruridae
Sarothrura_pulchra,20,70,0,0,0,0,0,10,Carnivore,Aquatic predator,Aquatic ground,Rallidae,Sarothruridae
Sarothrura_rufa,0,70,0,0,0,0,0,30,Carnivore,Aquatic predator,Aquatic ground,Rallidae,Sarothruridae
Sarothrura_watersi,0,60,0,0,0,0,0,40,Omnivore,Aquatic predator,Aquatic ground,Rallidae,Sarothruridae
Sasia_abnormis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Sasia_africana,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Sasia_ochracea,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Satrapa_icterophrys,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Saxicola_caprata,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_dacotiae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_ferreus,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_gutturalis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_insignis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_jerdoni,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_leucurus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_macrorhynchus,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_rubetra,70,0,0,0,0,20,10,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_tectes,80,0,0,0,0,0,10,10,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicola_torquatus,70,0,10,0,0,10,10,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Saxicoloides_fulicatus,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Muscicapidae,Muscicapidae
Sayornis_nigricans,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Sayornis_phoebe,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Sayornis_saya,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Scelorchilus_albicollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scelorchilus_rubecula,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scenopoeetes_dentirostris,20,0,0,0,0,60,0,20,Herbivore,Frugivore,Fugivore glean,Ptilonorhynchidae,Ptilonorhynchidae
Schetba_rufa,70,0,30,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Vangidae,Vangidae
Schiffornis_major,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Cotingidae,Tityridae
Schiffornis_turdina,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Cotingidae,Tityridae
Schiffornis_virescens,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Cotingidae,Tityridae
Schistes_geoffroyi,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Schistochlamys_melanopis,30,0,0,0,0,40,30,0,Herbivore,Omnivore,NA,Thraupidae,Thraupidae
Schistochlamys_ruficapillus,20,0,0,0,0,50,30,0,Herbivore,Omnivore,NA,Thraupidae,Thraupidae
Schistocichla_brunneiceps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schistocichla_caurensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schistocichla_humaythae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schistocichla_leucostigma,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schistocichla_rufifacies,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schistocichla_saturata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schistocichla_schistacea,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Schizoeaca_coryi,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_fuliginosa,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_griseomurina,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_harterti,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_helleri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_palpebralis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_perijana,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schizoeaca_vilcabambae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schoenicola_brevirostris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Schoenicola_platyurus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Sylviidae,Locustellidae
Schoeniophylax_phryganophilus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Schoutedenapus_myoptilus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Schoutedenapus_schoutedeni,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Apodidae,Apodidae
Scissirostrum_dubium,30,0,0,0,0,40,30,0,Herbivore,Omnivore,NA,Sturnidae,Sturnidae
Sclateria_naevia,70,30,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Sclerurus_albigularis,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Furnariidae,Furnariidae
Sclerurus_caudacutus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Furnariidae,Furnariidae
Sclerurus_guatemalensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Furnariidae,Furnariidae
Sclerurus_mexicanus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Furnariidae,Furnariidae
Sclerurus_rufigularis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Furnariidae,Furnariidae
Sclerurus_scansor,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Furnariidae,Furnariidae
Scolopax_bukidnonensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Scolopacidae,Scolopacidae
Scolopax_celebensis,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Scolopacidae,Scolopacidae
Scolopax_minor,90,10,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Scolopacidae,Scolopacidae
Scolopax_mira,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Scolopacidae,Scolopacidae
Scolopax_rochussenii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Scolopacidae,Scolopacidae
Scolopax_rosenbergii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Scolopacidae,Scolopacidae
Scolopax_rusticola,20,50,0,0,0,10,10,10,Carnivore,Omnivore,NA,Scolopacidae,Scolopacidae
Scolopax_saturata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Scolopacidae,Scolopacidae
Scopus_umbretta,10,50,40,0,0,0,0,0,Carnivore,Omnivore,NA,Scopidae,Scopidae
Scotocerca_inquieta,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore ground,Cisticolidae,Scotocercidae
Scotopelia_bouvieri,0,60,40,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Strigidae,Strigidae
Scotopelia_peli,0,90,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Strigidae,Strigidae
Scotopelia_ussheri,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic perch,Strigidae,Strigidae
Scytalopus_acutirostris,90,0,0,0,0,0,10,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_affinis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_altirostris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_argentifrons,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_atratus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_bolivianus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_canus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_caracae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_chocoensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_femoralis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_fuscus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_griseicollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_iraiensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Rhinocryptidae,Rhinocryptidae
Scytalopus_latebricola,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_latrans,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_macropus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_magellanicus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_meridanus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_micropterus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_novacapitalis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_pachecoi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Rhinocryptidae,Rhinocryptidae
Scytalopus_panamensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_parkeri,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_parvirostris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_robbinsi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_rodriguezi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Rhinocryptidae,Rhinocryptidae
Scytalopus_sanctaemartae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_schulenbergi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_simonsi,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_speluncae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_spillmanni,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Rhinocryptidae,Rhinocryptidae
Scytalopus_stilesi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Rhinocryptidae,Rhinocryptidae
Scytalopus_superciliaris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_unicolor,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_urubambae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_vicinior,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scytalopus_zimmeri,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Scythrops_novaehollandiae,30,0,0,10,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Cuculidae,Cuculidae
Seicercus_affinis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_burkii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_castaniceps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_grammiceps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_montis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_omeiensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_poliogenys,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_soror,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_tephrocephalus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_valentini,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seicercus_whistleri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Phylloscopidae
Seiurus_aurocapilla,70,0,10,0,0,10,10,0,Carnivore,Invertivore,Invertivore ground,Parulidae,Parulidae
Seiurus_motacilla,80,10,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Parulidae,Parulidae
Seiurus_noveboracensis,80,20,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Parulidae,Parulidae
Selasphorus_ardens,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Selasphorus_flammula,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Selasphorus_platycercus,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Selasphorus_rufus,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Selasphorus_sasin,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Selasphorus_scintilla,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Selenidera_gouldii,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Ramphastidae
Selenidera_maculirostris,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Ramphastidae
Selenidera_nattereri,0,0,0,0,0,60,40,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Ramphastidae
Selenidera_piperivora,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Ramphastidae
Selenidera_reinwardtii,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Ramphastidae
Selenidera_spectabilis,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Ramphastidae
Seleucidis_melanoleucus,20,0,10,0,10,60,0,0,Herbivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Semioptera_wallacii,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Paradisaeidae,Paradisaeidae
Semnornis_frantzii,10,0,0,0,10,80,0,0,Herbivore,Frugivore,Fugivore glean,Ramphastidae,Semnornithidae
Semnornis_ramphastinus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ramphastidae,Semnornithidae
Sephanoides_fernandensis,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore glean,Trochilidae,Trochilidae
Sephanoides_sephaniodes,0,0,0,0,100,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Sericornis_arfakianus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Acanthizidae,Acanthizidae
Sericornis_beccarii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Acanthizidae,Acanthizidae
Sericornis_citreogularis,70,0,0,0,0,10,10,10,Carnivore,Invertivore,Invertivore ground,Acanthizidae,Acanthizidae
Sericornis_frontalis,60,0,0,0,0,20,20,0,Omnivore,Invertivore,Invertivore ground,Acanthizidae,Acanthizidae
Sericornis_humilis,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore ground,Acanthizidae,Acanthizidae
Sericornis_keri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Acanthizidae,Acanthizidae
Sericornis_magnirostra,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Acanthizidae,Acanthizidae
Sericornis_nouhuysi,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore bark,Acanthizidae,Acanthizidae
Sericornis_papuensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Acanthizidae,Acanthizidae
Sericornis_perspicillatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Acanthizidae,Acanthizidae
Sericornis_rufescens,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Acanthizidae,Acanthizidae
Sericornis_spilodera,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Acanthizidae,Acanthizidae
Sericornis_virgatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Acanthizidae,Acanthizidae
Sericossypha_albocristata,50,0,0,0,0,30,20,0,Omnivore,Omnivore,NA,Thraupidae,Thraupidae
Sericulus_aureus,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ptilonorhynchidae,Ptilonorhynchidae
Sericulus_bakeri,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Ptilonorhynchidae,Ptilonorhynchidae
Sericulus_chrysocephalus,10,0,0,0,0,70,10,10,Herbivore,Frugivore,Fugivore glean,Ptilonorhynchidae,Ptilonorhynchidae
Serilophus_lunatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Eurylaimidae,Eurylaimidae
Serinus_alario,10,0,0,0,0,0,80,10,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_albogularis,10,0,0,0,0,30,30,30,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_ankoberensis,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Fringillidae,Fringillidae
Serinus_atrogularis,10,0,0,0,0,10,70,10,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_buchanani,0,0,0,0,0,20,80,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
